SpectrumType,PL_Flux_Density,PL_Index,LP_Flux_Density,LP_Index,LP_beta,LP_SigCurv,PLEC_Flux_Density,PLEC_IndexS,PLEC_ExpfactorS,PLEC_Exp_Index,PLEC_SigCurv,Npred,Variability_Index,Frac_Variability,CLASS1
0,-0.012447417,-1.7006358,-0.012773976,-1.2936958,-0.90837944,-0.3983773,-0.0128218755,-1.000289,-0.95312697,0.04349347,-0.43981433,-0.20678356,-0.07790356,-0.19869652,BLL
1,-0.012428732,-0.69744265,-0.01274452,-0.76398516,-0.046405207,-0.116391376,-0.012791219,-0.74826825,-0.29025424,0.04349347,-0.10730989,-0.19946803,-0.0685539,0.8988256,BCU
0,-0.01244991,-1.3699633,-0.012777871,-0.838581,-1.3098837,-0.37352812,-0.0128253065,-0.7063138,-0.97252417,0.04349347,-0.43981433,-0.19673614,-0.076774366,0.18256874,BLL
0,-0.012418336,-0.0782518,-0.012731559,-0.20071565,-0.17281833,-0.22651789,-0.012776525,-0.18805155,-0.3006826,0.04349347,-0.20154433,-0.18137997,-0.070360065,0.904919,BLL
0,-0.01239819,0.22973113,-0.012702508,0.18500336,-0.2596278,-0.29710007,-0.012739875,0.17695174,0.24116245,0.04349347,-0.3063274,-0.18787855,-0.07484581,0.64326966,BCU
1,-0.011729841,1.5544933,-0.011282462,2.024347,2.821871,0.7325474,-0.01118455,1.8642073,3.1232674,0.04349347,0.72769535,0.0530444,-0.08212059,-0.78566504,BCU
0,-0.012450596,-1.0767778,-0.012778679,-0.65590024,-1.3322802,-0.36721373,-0.012826225,-0.43743142,-0.9941554,0.04349347,-0.43981433,-0.21324673,-0.077145346,0.49110776,FSRQ
0,-0.012453335,-1.7812887,-0.01278136,-1.4221206,-0.13508719,-0.23534884,-0.012829324,-1.645841,0.019892335,0.04349347,-0.20649181,-0.23978582,-0.07674943,-0.78566504,BCU
1,-0.012452834,-2.0276036,-0.012780348,-2.064365,0.4293257,-0.09841597,-0.012828395,-2.2464254,0.1520364,0.04349347,-0.07609714,-0.24371485,-0.081511036,-0.78566504,BLL
0,-0.012446228,-0.8526637,-0.012772119,-0.6855645,-0.74118614,-0.36031476,-0.012819692,-0.55162936,-0.78280455,0.04349347,-0.43981433,-0.20581159,-0.081865825,-0.78566504,BLL
0,-0.012355852,-0.25635254,-0.01265323,-0.17707983,-0.72314173,-0.27494943,-0.012695212,0.0063523636,-0.8002306,0.04349347,-0.2954688,-0.09102819,-0.07406981,-0.016435605,FSRQ
1,-0.012194324,0.6955263,-0.012377512,0.35814735,0.5721139,0.028634174,-0.012397918,0.2853003,0.4151475,0.04349347,0.07637204,-0.12788011,-0.08298668,-0.78566504,NoAGN
0,-0.01243772,-0.7805445,-0.012762702,-0.48141757,-1.0962609,-0.4636594,-0.012808766,-0.3222984,-0.9149387,0.04349347,-0.43981433,-0.1886426,-0.07704619,-0.42296973,BLL
0,-0.012432449,0.09805432,-0.012755343,0.20146488,-0.9612679,-0.4636594,-0.012801061,0.29309028,-0.78690183,0.04349347,-0.43981433,-0.18459265,-0.074996546,0.37177032,BCU
1,-0.012435141,-1.223364,-0.012754127,-1.5812786,0.21865682,-0.045495693,-0.012801327,-1.4981017,-0.2077521,0.04349347,0.004246962,-0.21874644,-0.076063424,0.07862725,BLL
1,-0.011677835,-1.1515613,-0.011744188,-1.059729,-0.6353924,0.49649122,-0.011760659,-0.83181274,-0.8063215,0.04349347,0.5890523,0.40973178,0.0977716,0.58815825,FSRQ
0,-0.01229083,1.0238799,-0.012569703,0.9420922,-0.8623085,-0.40655544,-0.01260809,1.1033858,-0.8739786,0.04349347,-0.43981433,-0.1431368,-0.053869944,1.9176706,FSRQ
1,-0.012293245,0.6919252,-0.012551711,0.7521746,-0.37316537,-0.011073966,-0.012593328,0.7618564,-0.56801945,0.04349347,-0.080631435,0.000685105,-0.06386003,0.39058232,BCU
0,-0.01233642,0.63316965,-0.01261974,0.49929598,-0.4878371,-0.28865406,-0.012659504,0.5493742,-0.5761463,0.04349347,-0.30806786,-0.16057822,-0.080247775,-0.78566504,BCU
0,-0.011421667,0.8541059,-0.011418617,0.75138724,-0.70776266,-0.22487721,-0.011415249,0.9255495,-0.8181848,0.04349347,-0.3133186,-0.005288903,0.017383365,1.7382817,FSRQ
1,-0.012288259,-1.5902364,-0.012560569,-1.5057439,-0.5944918,0.1977443,-0.01260282,-1.2472526,-0.8035966,0.04349347,0.27308217,-0.0039429455,0.0503031,1.4801502,BLL
0,-0.012350129,-1.1535033,-0.012648752,-0.8523658,-0.917069,-0.26782197,-0.012687991,-0.68839395,-0.8711069,0.04349347,-0.14738292,-0.0049369,-0.05397336,0.23505154,BLL
1,-0.012334392,-0.4489296,-0.012618055,-0.546648,-0.40560892,0.019639423,-0.0126602175,-0.4196601,-0.6107984,0.04349347,0.08624625,-0.051455192,-0.019761473,1.3276436,BLL
1,-0.009060937,2.597438,-0.006121826,2.1542282,1.9220706,-0.0538429,-0.0055237217,1.9300305,2.1186662,0.04349347,-0.009898353,-0.1445529,-0.07809894,-0.78566504,BCU
0,-0.012452656,-1.2282034,-0.0127808675,-0.8751152,-1.0231091,-0.4636594,-0.012828717,-1.0263423,-0.6546942,0.04349347,-0.43981433,-0.2072642,-0.07924173,-0.78566504,NoAGN
1,-0.011999377,-0.439883,-0.012167458,-0.48286936,-0.49599433,0.069497906,-0.0122111775,-0.16138043,-0.8368835,0.04349347,-0.109602734,-0.0074758325,-0.07867859,-0.6843625,NoAGN
0,-0.012390496,-1.0484313,-0.012703858,-0.70472807,-1.0578774,-0.4636594,-0.012745577,-0.52940345,-0.9256482,0.04349347,-0.43981433,-0.05012815,-0.036843512,0.7764849,BLL
0,-0.012453751,-1.9269882,-0.012782237,-1.4109501,-1.091546,-0.4636594,-0.012830341,-1.1149222,-1.0021698,0.04349347,-0.43981433,-0.2271895,-0.078649946,-0.78566504,BCU
0,-0.01239113,0.40688992,-0.012702277,0.49891475,-0.89032674,-0.3694811,-0.012744107,0.59782565,-0.78353655,0.04349347,-0.42152393,-0.08230983,-0.013828646,3.200852,FSRQ
0,-0.012434106,-0.7010611,-0.012753415,-0.6777441,-0.22400923,-0.1815071,-0.012800999,-0.55503994,-0.51504177,0.04349347,-0.22048162,-0.18524796,-0.07896334,-0.600824,BCU
0,-0.012439637,-0.07105197,-0.012764049,0.049425416,-0.85650516,-0.3986207,-0.012810519,0.11806294,-0.73162854,0.04349347,-0.43981433,-0.16442579,-0.07920969,-0.78566504,BLL
0,-0.0124499025,-1.2143613,-0.012776195,-1.4098853,0.0010808151,-0.21172553,-0.012824168,-1.2721972,-0.416872,0.04349347,-0.21954963,-0.21413471,-0.07922293,-0.78566504,BLL
0,-0.012441743,0.13836499,-0.0127657,-0.06616215,-0.41930214,-0.3393869,-0.012814008,-2.2237742,1.3457361,0.04349347,-0.17711695,-0.1776557,-0.08427989,-0.78566504,BCU
0,-0.0123900855,-0.36978522,-0.012693838,-0.43300682,-0.40570906,-0.1664922,-0.012737598,-0.32406083,-0.5691499,0.04349347,-0.12044272,-0.13612449,-0.072653055,0.19661249,BLL
0,-0.012448321,-0.79614925,-0.012774686,-0.7442511,-0.55097884,-0.3269908,-0.01282229,-0.69804686,-0.60235894,0.04349347,-0.36447883,-0.21338049,-0.08111455,-0.78566504,BCU
0,-0.012069556,1.2999579,-0.012283343,1.161787,-0.7816249,-0.35325834,-0.012291918,1.2581341,-0.71359324,0.04349347,-0.40605575,-0.11745573,-0.07555354,0.067708835,FSRQ
1,-0.010910353,-0.59311587,-0.010671613,-0.6874196,-0.4105494,0.5672079,-0.010668184,-0.48378727,-0.6812066,0.04349347,0.59707093,0.24792191,0.054058656,0.50782216,BLL
1,-0.009843018,0.45551383,-0.009377242,0.37904683,-0.7007325,0.03270977,-0.009292021,0.58466953,-0.82428163,0.04349347,-0.008175175,0.38460386,0.41974372,2.367681,FSRQ
1,-0.011201337,0.1532364,-0.0110845575,0.03998377,-0.46178746,0.12555206,-0.011072885,0.1867797,-0.6596953,0.04349347,0.14995386,0.098822966,0.043877725,1.4131157,FSRQ
1,-0.010073171,-0.93842,-0.009650615,-0.8497294,-0.6994266,0.54255486,-0.009594461,-0.61533165,-0.836149,0.04349347,0.62751174,0.647522,0.0051083835,-0.050851926,BLL
0,-0.012452727,-1.1671222,-0.01278102,-0.7987226,-1.0646734,-0.4636594,-0.0128289815,-0.62746906,-0.9174899,0.04349347,-0.43981433,-0.23605411,-0.07575284,-0.78566504,BCU
1,-0.010675996,0.40144834,-0.010252666,0.16511549,-0.14028107,0.31806454,-0.010243651,0.29818776,-0.48761478,0.04349347,0.28383303,0.108295366,0.014608497,1.0104929,FSRQ
1,-0.01225678,-1.7522935,-0.012512721,-1.7510241,-0.45694223,0.6341462,-0.012556067,-1.4791813,-0.7537702,0.04349347,0.70867914,0.12536165,0.005372982,0.4436731,BLL
1,-0.008567099,1.2777863,-0.0070300885,0.8912763,0.14414054,0.23106511,-0.006882817,0.95454234,-0.19654433,0.04349347,0.22178037,0.088989094,0.0049417955,1.3033005,FSRQ
0,-0.012443137,-0.7996927,-0.012769909,-0.38755405,-1.3060061,-0.34787884,-0.012816164,-0.33201802,-0.92931765,0.04349347,-0.43981433,-0.19378363,-0.079812855,-0.78566504,BCU
1,-0.012054427,1.3546019,-0.012172829,1.3169869,0.32124838,0.06141233,-0.012164649,1.2669111,0.4676336,0.04349347,0.083803415,-0.020296335,-0.068298355,0.41054523,BCU
1,-0.012363124,-1.7189506,-0.012659748,-1.628244,-0.58295393,0.09018654,-0.012704885,-1.3924221,-0.7898789,0.04349347,0.1795847,-0.10621544,-0.07198778,-0.2130376,BLL
0,-0.012412592,0.31129125,-0.0127210505,0.139721,-0.18126902,-0.27758873,-0.012764341,0.108670905,-0.20798258,0.04349347,-0.26880974,-0.20215964,-0.06934335,1.6756047,BCU
1,-0.011564526,0.0022233354,-0.011529224,-0.13828626,-0.2719582,0.21987528,-0.0115452595,-0.006107314,-0.55656713,0.04349347,0.23050013,0.020017523,0.054704785,1.4283699,BCU
0,-0.01239347,-1.3899341,-0.012702226,-1.1049126,-0.8019553,-0.18242185,-0.012747526,-0.8738743,-0.8797392,0.04349347,-0.1973213,-0.065979175,-0.06323665,0.12299588,BLL
1,-0.012212358,-1.176756,-0.012439413,-1.3153378,-0.22702405,0.43690494,-0.012480182,-1.1427325,-0.56952775,0.04349347,0.52355087,-0.049598254,-0.06475759,-0.039945956,BLL
0,-0.012436725,-0.44248682,-0.012754229,-0.7939442,0.5961983,-0.16186562,-0.012800844,-0.74082685,0.22615646,0.04349347,-0.1615664,-0.20887259,-0.07939764,-0.78566504,BLL
1,-0.012369583,0.105188556,-0.012658372,-0.35844108,0.30117875,-0.110166974,-0.012700791,-0.3320011,-0.020450456,0.04349347,-0.09806817,-0.19455719,-0.078052044,-0.78566504,BLL
0,-0.012421694,-0.45309177,-0.012737125,-0.62171924,-0.25745448,-0.20108007,-0.012782041,-0.68849075,-0.29862028,0.04349347,-0.09210551,-0.1674645,-0.068560384,0.9346146,BCU
0,-0.012417225,-0.079783276,-0.012735653,-0.043800633,-0.8830485,-0.4636594,-0.012778838,-0.16530484,-0.6272449,0.04349347,-0.37158418,-0.18904792,-0.0779006,0.01670317,BLL
0,-0.012446687,-0.66117483,-0.012770346,-0.66890115,0.32854635,-0.16276623,-0.012818208,-0.71179986,-0.014663547,0.04349347,-0.16888808,-0.21220364,-0.07599077,0.06545049,BCU
0,-0.012433438,-0.60908884,-0.012754033,-0.53937376,-0.54157436,-0.2826226,-0.012800794,-0.44381252,-0.65936106,0.04349347,-0.28069934,-0.19246575,-0.07577203,0.4123769,BCU
0,-0.012246489,0.3204793,-0.012531539,0.43149,-1.1598201,-0.45610467,-0.0125558255,0.61337054,-0.95198333,0.04349347,-0.43981433,-0.09726952,-0.080475554,-0.78566504,OtroAGN
2,-0.010359519,-0.37402958,-0.009795298,-0.37878063,-0.4338838,0.62162685,-0.009827679,-0.23094894,-0.7624401,18.931873,0.49342698,0.8534987,-0.07536966,-0.5320612,NoAGN
0,-0.011972959,0.5141785,-0.012153476,0.5112805,-0.77768517,-0.27123812,-0.012176496,0.6859772,-0.8572637,0.04349347,-0.38540104,-0.028558655,-0.047319483,0.71098244,FSRQ
1,-0.011708484,-0.60737485,-0.011736914,-0.8531279,-0.09429455,0.5951877,-0.011756914,-0.6585177,-0.4937974,0.04349347,0.64385766,0.10886524,-0.040525567,0.13979827,BLL
0,-0.012454015,-2.5914679,-0.012782358,-2.271017,0.3505293,-0.16038282,-0.01283045,-2.6166756,0.3491577,0.04349347,-0.12395528,-0.24624404,-0.080939464,-0.78566504,BLL
1,-0.012420605,-0.28595632,-0.012729303,-0.72800577,0.5184082,-0.085028544,-0.012776185,-0.6723938,0.011672641,0.04349347,-0.07714641,-0.20976646,-0.042296965,4.1782355,FSRQ
0,-0.012447023,-0.9569826,-0.012772743,-0.671478,-0.5895796,-0.35253316,-0.0128209945,-0.47146225,-0.84799963,0.04349347,-0.43981433,-0.21952863,-0.08180723,-0.78566504,BCU
0,-0.012338423,0.81054574,-0.012642359,0.8321976,-1.1758976,-0.4636594,-0.012676199,1.0146531,-0.95134526,0.04349347,-0.43981433,-0.16151606,-0.07621006,0.09659749,FSRQ
0,-0.012446778,-1.5538299,-0.012772938,-1.270282,-0.7943602,-0.34554765,-0.012820238,-1.2170854,-0.7376874,0.04349347,-0.24344137,-0.19961004,-0.079947606,-0.78566504,BLL
1,-0.012439258,-1.1061097,-0.012758106,-1.488746,0.70673215,0.041888464,-0.012805367,-1.5457946,0.28223583,0.04349347,0.07955299,-0.22428128,-0.07600584,0.18111025,BLL
0,-0.011866699,1.6815157,-0.0120453155,1.5213562,-0.97771496,-0.4636594,-0.012041664,1.6567248,-0.87975645,0.04349347,-0.43981433,-0.13552469,-0.076826535,0.28999647,FSRQ
1,-0.0122891115,0.65905064,-0.012385069,0.91279787,3.0208926,0.32941976,-0.012393554,0.67387456,3.178641,0.04349347,0.36461744,-0.14080097,-0.08149105,-0.78566504,NoAGN
1,-0.011996124,-1.1684912,-0.01213776,-1.2910806,-0.2618816,0.6334976,-0.01217401,-1.0771517,-0.6129427,0.04349347,0.69201446,0.08492202,-0.050474398,-0.02222917,BLL
0,-0.012420013,0.29822394,-0.012738575,0.32323432,-0.85784817,-0.43918207,-0.012782415,0.30761614,-0.6239145,0.04349347,-0.43981433,-0.18677852,-0.0753847,0.17752686,BLL
2,-0.010935766,-0.39739287,-0.010203786,-1.1146848,1.6356393,2.386397,-0.010223815,-1.0058994,0.67519975,0.04349347,2.3766513,0.3930917,-0.08045896,-0.78566504,NoAGN
0,-0.012128175,1.4634527,-0.012320477,1.2896082,-0.27122477,-0.28202686,-0.012340006,1.3133302,-0.31580397,0.04349347,-0.30685043,-0.15023999,-0.075581394,0.20373234,FSRQ
0,-0.012453481,-1.7500117,-0.012781746,-1.634135,-0.4044773,-0.33646318,-0.012829763,-1.8895963,-0.23409681,0.04349347,-0.27175093,-0.23537529,-0.07968485,-0.78566504,BLL
0,-0.012385804,1.0000796,-0.012695256,0.9908956,-0.98930943,-0.4636594,-0.012742835,1.2318519,-1.0266798,0.04349347,-0.43981433,-0.17550169,-0.07733279,-0.64750046,FSRQ
0,-0.012432808,-0.39808196,-0.012752611,-0.5640629,-0.22977239,-0.2747196,-0.012798876,-0.5441313,-0.33205718,0.04349347,-0.23900017,-0.19496511,-0.076591276,-0.78566504,BCU
0,-0.012447794,0.052438017,-0.012774333,0.21757212,-0.7342825,-0.36857778,-0.012821851,0.273187,-0.66555893,0.04349347,-0.43981433,-0.16265818,-0.07521412,0.22332965,BCU
1,-0.009562704,1.3337997,-0.008575826,0.97612745,-0.018565603,-0.008426196,-0.00854525,1.1009188,-0.3970765,0.04349347,-0.10583535,0.023276348,0.014655327,1.8254008,FSRQ
0,-0.012438991,-0.45168436,-0.012765758,-0.08463669,-1.3855832,-0.3396384,-0.012810511,-0.071456425,-0.9210865,0.04349347,-0.43981433,-0.18690798,-0.07601369,0.6025687,BLL
0,-0.012445095,-0.7096407,-0.012769058,-0.7184187,-0.008377677,-0.1812401,-0.01281722,-0.59054816,-0.4791827,0.04349347,-0.2537932,-0.19003618,-0.076586485,0.0017693515,BCU
0,-0.012453642,-1.9917887,-0.01278175,-2.4264944,0.85260993,-0.17411071,-0.012829748,-2.917245,1.0312556,0.04349347,-0.10597492,-0.24136877,-0.07456788,0.014776215,BCU
1,-0.011721973,-0.04498924,-0.0117920665,0.12991226,-0.6389011,0.52648354,-0.011802232,0.24415283,-0.7596349,0.04349347,0.390452,1.0205032,0.42244253,1.391174,FSRQ
2,-0.011767483,-0.28248402,-0.011663553,-0.57177407,0.79535234,1.4777108,-0.011677632,-0.5461389,0.24828434,0.04349347,1.5178404,0.35191074,-0.08229138,-0.78566504,NoAGN
0,-0.012421737,0.057126477,-0.0127326995,-0.11011381,0.30040088,-0.17392148,-0.0127767455,-0.2047369,0.24960959,0.04349347,-0.13721038,-0.1854819,-0.07389095,0.1144097,NoAGN
0,-0.012304906,0.9543179,-0.012584226,0.920937,-0.6885705,-0.30966848,-0.012618865,0.96926737,-0.66017973,0.04349347,-0.31848657,-0.09552587,-0.06627669,1.1787292,BCU
0,-0.012419811,-0.3249797,-0.0127369575,-0.27391288,-0.7064175,-0.3361779,-0.012782767,-0.12418991,-0.774775,0.04349347,-0.40180412,-0.17602664,-0.08288197,-0.78566504,BLL
1,-0.012415305,-1.5754006,-0.012730082,-1.4678569,-0.59515756,-0.0088347355,-0.012777562,-1.1618022,-0.8372685,0.04349347,-0.046597555,-0.10907545,-0.060842633,0.30856234,BLL
0,-0.0124332225,-0.6442298,-0.012751813,-0.8842061,-0.019974863,-0.20084083,-0.012798467,-0.7753606,-0.2963323,0.04349347,-0.15827991,-0.19093429,-0.060350273,1.7406327,BLL
1,-0.010230984,1.1461055,-0.009718049,0.7820564,-0.28047684,-0.055417832,-0.009664875,0.92719984,-0.551558,0.04349347,-0.055449292,-0.019578824,-0.035092123,1.0508382,FSRQ
1,-0.0116459215,0.112037525,-0.011708048,-0.0065792785,-0.5872863,-0.0577902,-0.011717984,0.18531038,-0.7551775,0.04349347,-0.050758976,0.022309925,0.018597322,1.4940048,BLL
0,-0.012397295,0.008474883,-0.012697082,0.97784126,-0.8456889,-0.2521594,-0.012735532,0.9053005,-0.55913997,0.04349347,-0.26176372,-0.2199004,-0.070683055,2.0915172,BLL
0,-0.011934955,1.5114477,-0.012068814,1.3649864,-0.4946904,-0.33145007,-0.012090968,1.4733602,-0.6328525,0.04349347,-0.43981433,-0.13552022,-0.048685696,2.6487567,BLL
2,-0.011754291,-0.5585051,-0.011566217,-1.2293584,1.8892701,2.484644,-0.011579992,-1.1744332,0.98449814,0.04349347,2.5584562,0.44887382,-0.08268948,-0.78566504,NoAGN
0,-0.012418,0.34613428,-0.012735901,0.31623045,-0.77881896,-0.4636594,-0.012777527,-0.30231118,-0.01118315,0.04349347,-0.32622042,-0.1975291,-0.07664866,0.08203324,BCU
0,-0.012402573,-0.12693422,-0.012713866,-0.06750372,-0.7020324,-0.32215703,-0.0127568655,-0.015011469,-0.6546742,0.04349347,-0.2999863,-0.17227529,-0.07523624,0.13461906,BLL
0,-0.012435304,-0.37117207,-0.012756859,-0.29472077,-0.56131005,-0.30517685,-0.01280364,-0.19573943,-0.6522094,0.04349347,-0.33546695,-0.19554128,-0.05375379,2.0671248,BLL
0,-0.012446346,-0.10528415,-0.012772749,0.018185413,-0.8955044,-0.4636594,-0.012819924,0.0767,-0.73419994,0.04349347,-0.43981433,-0.18938899,-0.07936645,-0.78566504,BCU
0,-0.012156363,1.1700433,-0.0123600485,1.0636091,-0.22279295,-0.20067061,-0.012384168,1.0986441,-0.3075148,0.04349347,-0.2581942,-0.12572703,-0.079074785,-0.56921345,FSRQ
1,0.054024473,0.17148136,0.079307914,-0.005999467,-0.3457476,3.1122215,0.081194125,0.17275426,-0.6351227,0.04349347,3.0237863,4.3643913,7.6702967,1.9020008,FSRQ
1,-0.012282492,-0.8527483,-0.012550203,-0.9024135,-0.49367797,0.007979516,-0.012589165,-0.76218534,-0.6660958,0.04349347,0.1217698,-0.08653887,-0.07812346,-0.5289904,BLL
0,-0.012444513,-0.6694462,-0.012769841,-0.5657869,-0.67473054,-0.36265644,-0.012817066,-0.47168332,-0.6749233,0.04349347,-0.37484843,-0.19777286,-0.073843285,0.6173742,BCU
1,-0.010860547,1.0950264,-0.01041875,1.1289108,-0.047458816,0.68236476,-0.0103656165,1.0979295,-0.23367164,0.04349347,0.6131387,0.54546064,0.49364322,2.2591517,FSRQ
0,-0.012448451,-1.6458595,-0.012774732,-1.3527658,-0.6467972,-0.26640782,-0.01282295,-1.0762135,-0.876839,0.04349347,-0.43981433,-0.20837635,-0.07590356,0.12065803,BLL
0,-0.0123655135,-1.0233402,-0.0126701165,-0.7231866,-0.9581069,-0.27974328,-0.012710498,-0.5482044,-0.88876885,0.04349347,-0.13902348,0.2685102,-0.0710244,-0.38164717,BLL
0,-0.012453173,-1.5378443,-0.012781546,-1.070074,-1.152511,-0.4636594,-0.012829506,-0.9224122,-0.9257382,0.04349347,-0.43981433,-0.22969416,-0.076729074,-0.78566504,BLL
0,-0.012411471,0.22998795,-0.0127229355,0.39799035,-0.44624972,-0.33548442,-0.012766575,0.46047235,-0.36478338,0.04349347,-0.43981433,-0.19246383,-0.07349875,0.7797082,BCU
0,-0.012436188,-1.0191069,-0.012759876,-0.7130367,-0.9519698,-0.4120116,-0.012806613,-0.52819717,-0.90325576,0.04349347,-0.43981433,-0.18194848,-0.07638156,0.01412301,BLL
0,-0.012408881,0.07042218,-0.012728028,0.22271354,-1.1730382,-0.4636594,-0.012770984,0.4346561,-0.9699651,0.04349347,-0.43981433,-0.16287446,-0.07646077,0.38208282,BCU
0,-0.01244565,-0.42311344,-0.012769701,-0.14301509,-0.07203556,-0.2006294,-0.012816949,-0.18496889,-0.032188144,0.04349347,-0.23141676,-0.20296867,-0.080934934,-0.78566504,BCU
0,-0.0124509,-1.2443637,-0.012777875,-1.1659415,-0.22297609,-0.28022256,-0.012825735,-1.0585674,-0.41092938,0.04349347,-0.32141802,-0.2264283,-0.077025056,-0.78566504,BLL
0,-0.0122666815,1.2395642,-0.012563152,1.2532512,-1.33743,-0.40528247,-0.012574669,1.103625,-0.77632755,0.04349347,-0.43981433,-0.17067564,-0.07173721,1.0842433,BCU
1,-0.011079435,1.4183272,-0.010814522,1.1977059,-0.15920341,0.015228681,-0.010786511,1.2246413,-0.3771146,0.04349347,-0.024384726,-0.016427744,-0.06629554,0.17935477,FSRQ
1,-0.0035136498,-0.73694885,-0.0010016758,-0.66846484,-0.69839627,1.112406,-0.0006936659,-0.43077382,-0.8413146,0.04349347,1.1453613,2.0122426,0.448843,0.24539354,BLL
0,-0.0122380145,0.65468305,-0.012462683,0.61087227,-0.045521874,-0.1364571,-0.012493981,0.6339571,-0.23604125,0.04349347,-0.18068439,-0.13853237,-0.071815774,0.6615109,FSRQ
0,-0.012449188,-0.9417018,-0.012774542,-1.3317206,0.6826945,-0.16038093,-0.012821963,-1.4791607,0.5702247,0.04349347,-0.120077156,-0.22365834,-0.07796377,-0.78566504,BLL
1,-0.012403694,-0.9691483,-0.012714082,-1.0088698,-0.4137205,-0.09466019,-0.0127589945,-0.9116968,-0.5662577,0.04349347,-0.04141678,-0.15594476,-0.07922749,-0.78566504,BLL
0,-0.0124501875,-0.7793868,-0.012775917,-0.7965046,0.9116223,-0.14109622,-0.012823189,-1.1912053,1.2149352,0.04349347,-0.09015726,-0.22617614,-0.07790989,-0.78566504,BCU
1,-0.0050655454,0.1760252,-0.0029727318,0.03985884,-0.56252295,0.51187736,-0.0027121305,0.25578454,-0.76335716,0.04349347,0.50886875,0.82925856,0.5946634,1.3322387,FSRQ
1,-0.01121826,0.4549322,-0.011100739,0.2501377,-0.442828,-0.018767277,-0.011095013,0.4042234,-0.65527195,0.04349347,0.0001392611,-0.008050492,0.0037860922,1.6110176,FSRQ
1,-0.011765365,-0.23195721,-0.011857699,-0.257181,-0.5716867,0.17906044,-0.011878961,-0.05381346,-0.7678934,0.04349347,0.15703055,0.22461963,0.17562357,2.023309,FSRQ
0,-0.012079039,1.25778,-0.012314962,1.1681169,-1.0230144,-0.4636594,-0.0123230675,1.2985996,-0.85603875,0.04349347,-0.43981433,-0.06203327,-0.073316164,0.07080042,BLL
0,-0.012448756,-0.547818,-0.012774677,-0.6343482,-0.06421352,-0.24210314,-0.012822587,-0.4571384,-0.39978048,0.04349347,-0.26568162,-0.17105815,-0.061167073,1.8840885,BCU
0,-0.012179968,-0.65884125,-0.012429306,-0.45967495,-0.87715423,-0.20805094,-0.012455749,-0.28634736,-0.8604675,0.04349347,-0.102385685,0.11233207,-0.040616117,0.2639628,BLL
0,-0.012452674,-2.0134609,-0.012780839,-1.5075455,-0.9704799,-0.4636594,-0.01282876,-1.4027119,-0.8319525,0.04349347,-0.43981433,-0.22569071,-0.07588934,0.3714607,BLL
0,-0.012441539,-0.27964315,-0.012765103,-0.303926,-0.46262285,-0.3223281,-0.012811177,-0.37483084,-0.3137346,0.04349347,-0.2878704,-0.1983178,-0.071099006,1.0176204,BCU
0,-0.01154174,1.1578666,-0.011545466,1.0465454,-0.522778,-0.20343241,-0.011625745,1.2802608,-0.9491222,0.04349347,-0.43981433,-0.032178294,-0.04585853,1.1735905,FSRQ
0,-0.012453975,-2.0323672,-0.012782424,-2.1054473,-0.06411459,-0.34944367,-0.012830518,-2.2230709,-0.12685773,0.04349347,-0.3173023,-0.24295872,-0.08377828,-0.78566504,BCU
1,-0.011852686,-0.7215535,-0.011965125,-0.8550297,-0.36247566,0.3152165,-0.011998634,-0.56437624,-0.7207546,0.04349347,0.24873191,0.06964701,-0.0673079,-0.22810477,BLL
0,-0.012306252,-1.2697054,-0.012594019,-0.9305465,-0.9570529,-0.26993665,-0.012629237,-0.75343525,-0.89417124,0.04349347,-0.110403255,0.14935397,0.09410451,1.3348812,BLL
0,-0.011164312,0.35050428,-0.0111109195,0.38368213,-0.82921505,-0.20848878,-0.011088159,0.575813,-0.8805087,0.04349347,-0.2660956,0.14943811,0.08851254,1.6495471,FSRQ
0,-0.0124495905,-1.3660681,-0.012775807,-1.4498346,-0.073376104,-0.19549637,-0.012823814,-1.2925177,-0.46292266,0.04349347,-0.18273,-0.20427705,-0.07474018,0.24563958,BLL
1,-0.012432748,-1.2938838,-0.012752561,-1.3185979,-0.36446053,-0.10238352,-0.012800265,-1.1402358,-0.66219366,0.04349347,-0.09790456,-0.19598378,-0.077788986,-0.6827644,BLL
0,-0.012443846,-0.32266906,-0.012770689,0.04048158,-1.3102901,-0.42352498,-0.012816571,-0.17094971,-0.77431184,0.04349347,-0.43981433,-0.20219408,-0.07250571,0.8132199,BLL
0,-0.012215321,1.0904944,-0.012443412,0.8006636,-0.2917666,-0.28867546,-0.012467914,0.76762027,-0.3039718,0.04349347,-0.27322617,-0.17594318,-0.077464834,-0.78566504,FSRQ
